5 Passage Bullourde, Paris, France, 75011, 48.841463, 2.3614006
8 RUE ANDRE BIEBUYCK, Hazebrouck, France, 59190, 50.722855, 2.537796
445 BOULEVARD GAMBETTA, Tourcoing, France, 59200, 50.704974, 3.160742
65 RUE DE GAND, Tourcoing, France, 59200, 50.727995, 3.158738
6 AVENUE DES DENTELLIERES, Valenciennes, France, 59300, 50.356549, 3.520573
18 PLACE DU 8 MAI 1945, Valenciennes, France, 59300, 50.357038, 3.518408
5 PLACE DU COMMERCE, Valenciennes, France, 59300, 50.357188, 3.521886
RUE DE TOURNAI, Lannoy, France, 59390, 50.666623, 3.212548
RUE FREISSART, Cambrai, France, 59400, 50.178983, 3.23172
RUE FROISSART, Cambrai, France, 59400, 50.181754, 3.232176
11 RUE DU MARECHAL JOFFRE, Avesnes Sur Helpe, France, 59440, 50.121707, 3.928771
10 PLACE GUILLEMIN, Avesnes Sur Helpe, France, 59440, 50.122783, 3.932303
50 RUE DE LA COMEDIE, Douai, France, 59500, 50.366451, 3.078532
47 RUE MERLIN DE DOUAI, Douai, France, 59500, 50.369363, 3.078273
106 RUE MERLIN DE DOUAI, Douai, France, 59500, 50.369807, 3.078566
PLACE CHARLES DE POLLINCHOVE, Douai, France, 59500, 50.370411, 3.078218
66 RUE SAINT-JULIEN, Douai, France, 59500, 50.371046, 3.0765
PLACE DU DOCTEUR PIERRE FOREST, Maubeuge, France, 59600, 50.277801, 3.977707
33 AVENUE DU PEUPLE BELGE, Lille, France, 59800, 50.6447, 3.06227
12 RUE DES TEINTURIERS, Beauvais, France, 60000, 49.428964, 2.071181
20 BOULEVARD SAINT-JEAN, Beauvais, France, 60000, 49.429034, 2.075962
12 RUE JULES MICHELET, Creil, France, 60100, 49.261509, 2.476493
11 RUE HENRI DE SEROUX, Compiegne, France, 60200, 49.417185, 2.828402
2 RUE DU DAHOMEY, Compiegne, France, 60200, 49.417928, 2.829089
26 ALLEE DES SOUPIRS, Senlis, France, 60300, 49.209427, 2.581518
6 RUE BERCAIL, Alencon, France, 61000, 48.430284, 0.088243
PLACE DU MARECHAL FOCH, Alencon, France, 61000, 48.430711, 0.082122
22 AVENUE DU PRESIDENT WILSON, Alencon, France, 61000, 48.433903, 0.095949
33 RUE JULES GEVELOT, Flers, France, 61100, 48.752483, -0.572735
RUE DES ANCIENS COMBATTANTS, Argentan, France, 61200, 48.743341, -0.019527
PLACE DU DOCTEUR COUINAUD, Argentan, France, 61200, 48.744146, -0.016922
17 RUE VIEILLES HALLES, Argentan, France, 61200, 48.745994, -0.017731
31 RUE SAINT-MICHEL, Arras, France, 62000, 50.289488, 2.784932
PLACE DES ETATS D ARTOIS, Arras, France, 62000, 50.290277, 2.776273
13 RUE ROGER SALENGRO, Arras, France, 62000, 50.293681, 2.768453
15 PLACE CREVECOEUR, Calais, France, 62100, 50.944615, 1.859831
1 RUE DES CARMES, Montreuil, France, 62170, 50.46444, 1.766577
PLACE DE LA RESISTANCE, Boulogne Sur Mer, France, 62200, 50.725004, 1.612623
166 RUE FAIDHERBE, Boulogne Sur Mer, France, 62200, 50.725254, 1.605305
16 RUE DE LA BARRIERE SAINT MICHEL, Boulogne Sur Mer, France, 62200, 50.726412, 1.609805
1 RUE ARTHUR LAMENDIN, Lens, France, 62300, 50.429723, 2.835068
11 RUE DE L HOSPICE, Lens, France, 62300, 50.430254, 2.834981
PLACE LAMARTINE, Bethune, France, 62400, 50.534834, 2.638203
22 RUE D AIRE, Bethune, France, 62400, 50.537827, 2.633171
6 COURS SABLON, Clermont Ferrand, France, 63000, 45.77627, 3.090043
16 PLACE DE L ETOILE, Clermont Ferrand, France, 63000, 45.779771, 3.079901
40 RUE DE L ANGE, Clermont Ferrand, France, 63000, 45.77981, 3.080757
RUE JEAN DE BERRY, Riom, France, 63200, 45.894783, 3.116705
2 BD CHANCELIER DE L HOPITAL, Riom, France, 63200, 45.895948, 3.116803
6 PLACE SAINT-GENES, Thiers, France, 63300, 45.853771, 3.547996
3 RUE FAGET DE BAURE, Pau, France, 64000, 43.298422, -0.372457
6 RUE MOUROT, Pau, France, 64000, 43.298765, -0.371616
3 RUE DUPLAA, Pau, France, 64000, 43.2996, -0.372815
44 COURS CAMOU, Pau, France, 64000, 43.300272, -0.378447
50 COURS LYAUTEY, Pau, France, 64000, 43.307567, -0.364445
10 RUE VILLE EN BOIS, Bayonne, France, 64100, 43.491404, -1.485946
AVENUE DE LA LEGION TCHEQUE, Bayonne, France, 64100, 43.49296, -1.488194
1 AVENUE MARIE ANNE DE NEUBOURG, Bayonne, France, 64100, 43.493488, -1.484761
PLACE MENDIONDOU, Oloron Ste Marie, France, 64400, 43.192306, -0.607142
6 BIS RUE DU MARECHAL FOCH, Tarbes, France, 65000, 43.232101, 0.078184
RUE DU MARECHAL FOCH, Tarbes, France, 65000, 43.232101, 0.078184
SQUARE MAURICE TRELUT, Tarbes, France, 65000, 43.232802, 0.075401
1 RUE DES EVADES DE FRANCE, Tarbes, France, 65000, 43.234814, 0.076726
13-15 BOULEVARD ESCARGUEL, Perpignan, France, 66000, 42.695913, 2.888712
5 BOULEVARD DES PYRENEES, Perpignan, France, 66000, 42.696467, 2.888445
4 RUE ANDRE BOSCH, Perpignan, France, 66000, 42.6966, 2.888929
PLACE ARAGO, Perpignan, France, 66000, 42.698443, 2.89234
1 QUAI FINKMATT, Strasbourg, France, 67000, 48.587135, 7.746781
QUAI FINKMATT, Strasbourg, France, 67000, 48.587265, 7.747512
19 AVENUE DE LA PAIX - SIMONE VEIL, Strasbourg, France, 67000, 48.589855, 7.755455
45 RUE DU FOSSE DES TREIZE, Strasbourg, France, 67000, 48.590204, 7.745945
31 AVENUE DE LA PAIX, Strasbourg, France, 67000, 48.591606, 7.756597
3 RUE MARECHAL KELLERMANN, Molsheim, France, 67120, 48.541238, 7.494462
144 A ROUTE DE LYON, Illkirch Graffenstaden, France, 67400, 48.531485, 7.714602
23 RUE DE LA REDOUTE, Haguenau, France, 67500, 48.806182, 7.781833
41 RUE DE LA REDOUTE, Haguenau, France, 67500, 48.806723, 7.781694
17 ALLEE DE LA 1ERE ARMEE, Selestat, France, 67600, 48.26049, 7.450651
9 RUE FRANCOIS CARABIN, Saverne, France, 67700, 48.733058, 7.375128
7 RUE DU TRIBUNAL, Saverne, France, 67700, 48.740553, 7.365228
9 AVENUE RAYMOND POINCARE, Colmar, France, 68000, 48.071358, 7.350833
PLACE DU MARCHE AUX FRUITS, Colmar, France, 68000, 48.075487, 7.358328
10 RUE DES AUGUSTINS, Colmar, France, 68000, 48.076251, 7.357028
3 RUE DES PRETRES, Colmar, France, 68000, 48.078096, 7.358784
21 AVENUE ROBERT SCHUMAN, Mulhouse, France, 68100, 47.752309, 7.342428
44 AVENUE ROBERT SCHUMAN, Mulhouse, France, 68100, 47.753184, 7.344372
12 RUE COEHORN, Mulhouse, France, 68100, 47.758011, 7.337649
1 PLACE SAINT-LEGER, Guebwiller, France, 68500, 47.911836, 7.20861
41 PLACE DU ML DE LATTRE DE TASSIGNY, Thann, France, 68800, 47.813113, 7.097367
67 RUE SERVIENT, Lyon, France, 69003, 45.76043, 4.84783
44 RUE DE BONNEL, Lyon, France, 69003, 45.761685, 4.8476
184 RUE DUGUESCLIN, Lyon, France, 69003, 45.762683, 4.848192
20 BOULEVARD EUGENE DERUELLE, Lyon, France, 69003, 45.76282, 4.853962
1 RUE DU PALAIS DE JUSTICE, Lyon, France, 69005, 45.762253, 4.828191
3 RUE DU DR PIERRE FLEURY PAPILLON, Villeurbanne, France, 69100, 45.764346, 4.883219
350 BOULEVARD GAMBETTA, Villefranche Sur Saone, France, 69400, 45.992992, 4.715227
20 RUE DIDON, Vesoul, France, 70000, 47.615237, 6.149377
14 PLACE DU 11EME CHASSEURS, Vesoul, France, 70000, 47.620689, 6.151421
4 PLACE DU PALAIS, Vesoul, France, 70000, 47.623658, 6.157891
8 RUE DE LA PREFECTURE, Macon, France, 71000, 46.307673, 4.832441
11 COURS MOREAU, Macon, France, 71000, 46.308967, 4.832843
9 COURS MOREAU, Macon, France, 71000, 46.309159, 4.833152
4 RUE EMILAND MENAND, Chalon Sur Saone, France, 71100, 46.784789, 4.85346
RUE EMILAND MENAND, Chalon Sur Saone, France, 71100, 46.784815, 4.854185
20 RUE DE LA CHAISE, Le Creusot, France, 71200, 46.805047, 4.426992
1 AVENUE PIERRE MENDES-FRANCE, Le Mans, France, 72000, 48.007, 0.199783
1 RUE SAINT-THOMAS, La Fleche, France, 72200, 47.699061, -0.075871
12 BOULEVARD DE LA COLONNE, Chambery, France, 73000, 45.567084, 5.922869
12 RUE ISALINE, Aix Les Bains, France, 73100, 45.685027, 5.914304
AVENUE DES CHASSEURS ALPINS, Albertville, France, 73200, 45.669312, 6.390873
6 AVENUE DES CHASSEURS ALPINS, Albertville, France, 73200, 45.673798, 6.39157
5 AVENUE DES CHASSEURS ALPINS, Albertville, France, 73200, 45.674101, 6.392676
51 RUE SOMMEILLER, Annecy, France, 74000, 45.90369, 6.129701
19 AVENUE DU PARMELAN, Annecy, France, 74000, 45.905284, 6.131988
20 RUE LEANDRE VAILLAT, Annemasse, France, 74100, 46.189776, 6.23757
70 RUE DU CARROZ, Bonneville, France, 74130, 46.077055, 6.407185
18 QUAI DU PARQUET, Bonneville, France, 74130, 46.077097, 6.406548
QUAI DU PARQUET, Bonneville, France, 74130, 46.078043, 6.406174
10 RUE DE L HOTEL DIEU, Thonon Les Bains, France, 74200, 46.368715, 6.479316
34 QUAI DES ORFEVRES, Paris, France, 75001, 48.855367, 2.343205
5 QUAI DE L HORLOGE, Paris, France, 75001, 48.856667, 2.344608
7 RUE DE JOUY, Paris, France, 75004, 48.854757, 2.358375
68 RUE FRANCOIS MIRON, Paris, France, 75004, 48.855256, 2.358306
1 QUAI DE CORSE, Paris, France, 75004, 48.856015, 2.346745
27 RUE LOUIS BLANC, Paris, France, 75010, 48.880348, 2.366385
29-45 AVENUE DE LA PORTE DE CLICHY, Paris, France, 75017, 48.895297, 2.310805
31/33 RUE AUX JUIFS, Rouen, France, 76000, 49.44179, 1.092952
36 RUE AUX JUIFS, Rouen, France, 76000, 49.44206, 1.092452
34 RUE AUX JUIFS, Rouen, France, 76000, 49.442132, 1.092166
1 PLACE FOCH, Rouen, France, 76000, 49.44223, 1.091395
20-22 RUE DE CROSNE, Rouen, France, 76000, 49.44379, 1.086543
53 AVENUE GUSTAVE FLAUBERT, Rouen, France, 76000, 49.444832, 1.083702
4 PASSAGE DE LA LUCILINE, Rouen, France, 76000, 49.445031, 1.068402
1 PLACE DE LA MADELEINE, Rouen, France, 76000, 49.445549, 1.078998
54 RUE DU FAUBOURG DE LA BARRE, Dieppe, France, 76200, 49.92238, 1.070261
SQUARE CARNOT, Dieppe, France, 76200, 49.923141, 1.073612
16 RUE DU COLONEL FABIEN, Le Havre, France, 76600, 49.49146, 0.120147
133 BOULEVARD DE STRASBOURG, Le Havre, France, 76600, 49.493097, 0.117369
3 RUE DU 129EME RI, Le Havre, France, 76600, 49.520448, 0.162856
2 AVENUE DU GENERAL LECLERC, Melun, France, 77000, 48.526772, 2.652454
43 RUE DU GENERAL DE GAULLE, Melun, France, 77000, 48.542334, 2.660397
AVENUE SALVADOR ALLENDE, Meaux, France, 77100, 48.955492, 2.890619
44 AVENUE SALVADOR ALLENDE, Meaux, France, 77100, 48.955755, 2.889129
56 RUE ARISTIDE BRIAND, Meaux, France, 77100, 48.956206, 2.889581
2 PLACE DE LA REPUBLIQUE, Fontainebleau, France, 77300, 48.406622, 2.701114
159 RUE GRANDE, Fontainebleau, France, 77300, 48.409468, 2.704048
108 RUE SAINT-DENIS, Lagny Sur Marne, France, 77400, 48.87893, 2.707418
1 PLACE ANDRE MIGNOT, Versailles, France, 78000, 48.802682, 2.130552
5 PLACE ANDRE MIGNOT, Versailles, France, 78000, 48.803353, 2.131024
3 AVENUE DE L EUROPE, Versailles, France, 78000, 48.803427, 2.13026
56 AVENUE DE SAINT-CLOUD, Versailles, France, 78000, 48.805241, 2.138634
5 RUE CARNOT, Versailles, France, 78000, 48.806523, 2.126378
2 ESPLANADE GRAND SIECLE, Versailles, France, 78000, 48.81245, 2.096023
22 RUE DE LA MAISON VERTE, St Germain En Laye, France, 78100, 48.89357, 2.080436
2 RUE STEPHANE MONY, St Germain En Laye, France, 78100, 48.899526, 2.074941
56 RUE GAMBETTA, Rambouillet, France, 78120, 48.647988, 1.823758
20 AVENUE DE LA REPUBLIQUE, Mantes La Jolie, France, 78200, 48.989829, 1.712843
89 AVENUE MAURICE BERTEAUX, Poissy, France, 78300, 48.932943, 2.042265
91 AVENUE MAURICE BERTEAUX, Poissy, France, 78300, 48.932981, 2.04235
2 RUE DU PALAIS, Niort, France, 79000, 46.323525, -0.465967
6 RUE DE LA PREFECTURE, Niort, France, 79000, 46.32442, -0.46511
18 RUE MARCEL PAUL, Niort, France, 79000, 46.325272, -0.456154
2 RUE JULES FERRY, Thouars, France, 79100, 46.976534, -0.217319
19 BOULEVARD ALBERT 1ER, Bressuire, France, 79300, 46.839579, -0.489479
14 RUE LEMERCHIER, Amiens, France, 80000, 49.88682, 2.299652
18 RUE LAMARTINE, Amiens, France, 80000, 49.89193, 2.304927
8 RUE PIERRE DUBOIS, Amiens, France, 80000, 49.892139, 2.301628
14 RUE ROBERT DE LUZARCHES, Amiens, France, 80000, 49.892858, 2.300877
79 RUE DU MARECHAL FOCH, Abbeville, France, 80100, 50.103833, 1.83723
57 RUE SAINT-FURSY, Peronne, France, 80200, 49.926714, 2.931609
PLACE LAPEROUSE, Albi, France, 81000, 43.918827, 2.097613
3 RUE DE LA PLATE, Castres, France, 81100, 43.604929, 2.239144
17 RUE DE LA TOLOSANE, Castres, France, 81100, 43.605263, 2.237684
4 RUE DU PALAIS, Castres, France, 81100, 43.605773, 2.23813
16 PLACE DE L HOTEL DE VILLE, Montauban, France, 82000, 44.016499, 1.352826
PLACE DU COQ, Montauban, France, 82000, 44.016837, 1.353452
5 PLACE DU COQ, Montauban, France, 82000, 44.0169, 1.353347
2 PLACE ANTOINE BOURDELLE, Montauban, France, 82000, 44.017084, 1.35105
2 TER RUE DE LA FRATERNITE, Castelsarrasin, France, 82100, 44.040744, 1.10627
62 RUE DU COMMISSAIRE MORANDIN, Toulon, France, 83000, 43.120272, 5.935033
5 RUE RACINE, Toulon, France, 83000, 43.124489, 5.932235
140 BD GENERAL LECLERC, Toulon, France, 83000, 43.12487, 5.953955
140 BD MARECHAL LECLERC, Toulon, France, 83000, 43.126247, 5.927549
PLACE GABRIEL PERI, Toulon, France, 83000, 43.126254, 5.925633
114 AVENUE LAZARE CARNOT, Toulon, France, 83000, 43.127569, 5.925115
174 ROUTE DU VAL, Brignoles, France, 83170, 43.416025, 6.069464
11 RUE PIERRE CLEMENT, Draguignan, France, 83300, 43.536805, 6.465502
272 RUE JEAN-JAURES, Frejus, France, 83600, 43.433578, 6.735968
268 RUE JEAN-JAURES, Frejus, France, 83600, 43.433578, 6.735968
2 BOULEVARD LIMBERT, Avignon, France, 84000, 43.944793, 4.816159
RUE DE TOURRE, Orange, France, 84100, 44.135402, 4.8066
PLACE DU 4 SEPTEMBRE, Pertuis, France, 84120, 43.69427, 5.501249
41 PLACE DU GENERAL DE GAULLE, Carpentras, France, 84200, 44.054353, 5.046801
PLACE DU GENERAL DE GAULLE, Carpentras, France, 84200, 44.054383, 5.04718
52 PLACE CHARLES DE GAULLE, Carpentras, France, 84200, 44.054754, 5.047132
55 BOULEVARD ARISTIDE BRIAND, La Roche Sur Yon, France, 85000, 46.671222, -1.432146
55 RUE HOCHE, La Roche Sur Yon, France, 85000, 46.671618, -1.433945
18 IMPASSE GASTON CHAVATTE, La Roche Sur Yon, France, 85000, 46.682365, -1.450947
20 RUE NICOT, Les Sables D Olonne, France, 85100, 46.498625, -1.783567
26 RUE RABELAIS, Fontenay Le Comte, France, 85200, 46.467681, -0.811605
15 RUE BLOSSAC, Poitiers, France, 86000, 46.576305, 0.336839
10 PLACE ALPHONSE LEPETIT, Poitiers, France, 86000, 46.583004, 0.342025
21 RUE SAINT LOUIS, Poitiers, France, 86000, 46.584021, 0.340404
4 BD MARECHAL DE LATTRE DE TASSIGNY, Poitiers, France, 86000, 46.585085, 0.349747
1 AVENUE GEORGES CLEMENCEAU, Chatellerault, France, 86100, 46.817649, 0.549506
PLACE D AINE, Limoges, France, 87000, 45.830224, 1.25488
17 PLACE D AINE, Limoges, France, 87000, 45.83026, 1.254324
23 PLACE WINSTON CHURCHILL, Limoges, France, 87000, 45.832019, 1.250785
41 BOULEVARD CARNOT, Limoges, France, 87000, 45.832992, 1.25864
1 COURS VERGNIAUD, Limoges, France, 87000, 45.834292, 1.262475
7 PLACE EDMOND HENRY, Epinal, France, 88000, 48.174517, 6.451444
PLACE EDMOND HENRY, Epinal, France, 88000, 48.174533, 6.45132
RUE GENERAL HAXO, Epinal, France, 88000, 48.187722, 6.43877
20 RUE D AMERIQUE, St Die Des Vosges, France, 88100, 48.288911, 6.947458
90 RUE DE PARIS, Auxerre, France, 89000, 47.798361, 3.569269
3 RUE THENARD, Sens, France, 89100, 48.198662, 3.283854
35 RUE DE LA PEPINIERE, Sens, France, 89100, 48.206848, 3.28876
1 RUE DE MORIMONT, Belfort, France, 90000, 47.637815, 6.85733
4 RUE DES NOUVELLES, Belfort, France, 90000, 47.638411, 6.862515
5 PLACE DE LA REPUBLIQUE, Belfort, France, 90000, 47.63919, 6.861119
9 PLACE DE LA REPUBLIQUE, Belfort, France, 90000, 47.639562, 6.861685
1 RUE MORIMONT, Belfort, France, 90000, 47.64126, 6.861945
9 RUE DES MAZIERES, Evry, France, 91000, 48.629781, 2.430881
1 RUE DE LA PATINOIRE, Evry, France, 91000, 48.630241, 2.429609
PLACE DE LA VICTOIRE, Palaiseau, France, 91120, 48.711976, 2.242664
1 RUE ARISTIDE BRIAND, Etampes, France, 91150, 48.433767, 2.161209
11 AVENUE DU MARECHAL LECLERC, Longjumeau, France, 91160, 48.698413, 2.292132
20 AVENUE DU MARECHAL LECLERC, Longjumeau, France, 91160, 48.698612, 2.292011
27 RUE VICTOR HUGO, Juvisy Sur Orge, France, 91260, 48.690936, 2.377077
179-191 AVENUE JOLIOT CURIE, Palaiseau Cedex, France, 91873, 48.897347, 2.216838
2 RUE PABLO NERUDA, Nanterre, France, 92000, 48.895425, 2.21574
4 RUE PABLO NERUDA, Nanterre, France, 92000, 48.895445, 2.21604
35 RUE PAUL BERT, Boulogne Billancourt, France, 92100, 48.835311, 2.239224
7 RUE MAHIAS, Boulogne Billancourt, France, 92100, 48.84603, 2.234222
1 PLACE AUGUSTE MOUNIE, Antony, France, 92160, 48.754528, 2.300018
34 RUE ANTOINE FRATACCI, Vanves, France, 92170, 48.820973, 2.288424
25 RUE DU PRESIDENT KRUGER, Courbevoie, France, 92400, 48.898831, 2.255618
112 AVENUE DE LA REDOUTE, Asnieres Sur Seine, France, 92600, 48.929003, 2.280398
9 RUE GABRIEL PERI, Colombes, France, 92700, 48.922984, 2.251702
131 RUE DE LA REPUBLIQUE, Puteaux, France, 92800, 48.88405, 2.238008
1-13 RUE MICHEL DE L HOSPITAL, Bobigny, France, 93000, 48.90674, 2.454191
1 PROMENADE JEAN ROSTAND, Bobigny, France, 93000, 48.908234, 2.453072
173 AVENUE PAUL VAILLANT COUTURIER, Bobigny, France, 93000, 48.909071, 2.449687
7 RUE CATHERINE PUIG, Montreuil, France, 93100, 48.855832, 2.421297
62 RUE FRANKLIN, Montreuil, France, 93100, 48.863606, 2.444334
1 PASSAGE DES DEUX PICHETS, St Denis, France, 93200, 48.936262, 2.359491
SQUARE STALINGRAD, Aubervilliers, France, 93300, 48.91218, 2.38256
8 ALLEE BARATIN, Le Raincy, France, 93340, 48.898924, 2.515923
4 RUE DIDEROT, St Ouen, France, 93400, 48.911001, 2.334364
41 RUE DELIZY, Pantin, France, 93500, 48.89771, 2.408848
10 BOULEVARD HOCHE, Aulnay Sous Bois, France, 93600, 48.932839, 2.501166
1 AVENUE DU GENERAL DE GAULLE, Creteil, France, 94000, 48.780906, 2.45866
RUE PASTEUR VALERY RADOT, Creteil, France, 94000, 48.789318, 2.440766
1 AVENUE GAMBETTA, St Maur Des Fosses, France, 94100, 48.802296, 2.486544
19 RUE CHARLES VII, Nogent Sur Marne, France, 94130, 48.836486, 2.486347
29 RUE DE BALZAC, Villeneuve St Georges, France, 94190, 48.731328, 2.450137
PLACE MARCEL CACHIN, Ivry Sur Seine, France, 94200, 48.814146, 2.390871
48 RUE DE PARIS, Charenton Le Pont, France, 94220, 48.819544, 2.416027
2 RUE PIERRE SEMARD, Sucy En Brie, France, 94370, 48.770462, 2.518258
127-129 RUE JEAN JAURES, Villejuif, France, 94800, 48.790754, 2.366749
2-4 BD DE L HAUTIL, Cergy, France, 95000, 49.037727, 2.0864
9 RUE DES CELTES, Argenteuil, France, 95100, 48.955498, 2.233356
5 SQUARE JULES FERRY, Sannois, France, 95110, 48.970119, 2.257563
1 PLACE PIERRE MENDES FRANCE, Montmorency, France, 95160, 48.973479, 2.311469
3 RUE VICTOR HUGO, Pontoise, France, 95300, 49.051931, 2.100645
1 PLACE DE LA LIBERTE, Gonesse, France, 95500, 48.987185, 2.447668
4 BOULEVARD FELIX EBOUE, Basse Terre, France, 97100, 15.99277, -61.727441
6 RUE VICTOR HUGUES, Basse Terre, France, 97100, 15.99600, -61.724114
ZAC DE CALEBASSIER, Basse Terre, France, 97100, 16.002464, -61.737307
16 RUE DUGOMMIER, Pointe A Pitre, France, 97110, 16.235871, -61.533170
7 RUE VICTOR HUGUES, Pointe A Pitre, France, 97110, 16.237873, -61.534663
14 PLACE DE L EGLISE, Pointe A Pitre, France, 97110, 16.238513, -61.534624
23 RUE DE LA LIBERTE, St Martin, France, 97150, 18.066937, -63.085300
28 RUE VICTOR SCHOELCHER, Fort De France, France, 97200, 14.604823, -61.069057
63 RUE VICTOR SEVERE, Fort De France, France, 97200, 14.606112, -61.069995
35 BOULEVARD DU GENERAL DE GAULLE, Fort De France, France, 97200, 14.607529, -61.068700
12 RUE DU CITRONNIER - PLATEAU FOFO, Schoelcher, France, 97233, 14.605336, -61.074145
9 AVENUE DU GENERAL DE GAULLE, Cayenne, France, 97300, 4.938491, -52.335511
15 AVENUE DU GENERAL DE GAULLE, Cayenne, France, 97300, 4.938822, -52.331821
AVENUE DU GENERAL DE GAULLE, Cayenne, France, 97300, 4.939068, -52.330598
14 RUE LALLOUETTE, Cayenne, France, 97300, 4.939877, -52.332365
7 RUE SCHOELCHER, Cayenne, France, 97300, 4.943305, -52.326936
RUE DU LT COLONEL CHANDON, St Laurent Du Maroni, France, 97320, 5.50367, -54.029396
166 RUE JULIETTE DODU, St Denis, France, 97400, -20.879163, 55.451457
27 RUE FELIX GUYON, St Denis, France, 97400, -20.880628, 55.451477
CHAMP FLEURI, St Denis, France, 97400, -20.888155, 55.466173
AVENUE DESBASSYNS, St Denis, France, 97400, -20.888559, 55.479768
28 RUE AUGUSTIN ARCHAMBAUD, St Pierre, France, 97410, -21.32881, 55.48114
12 RUE JULES THIREL, St Paul, France, 97460, -20.986966, 55.297659
2 ET 4 RUE PHILIBERT, St Benoit, France, 97470, -21.034748, 55.711594
PLACE LT CEL PIGEAUD, St Pierre Et Miquelon, France, 97500, 46.78022, -56.1716
14 RUE EMILE SASCO, St Pierre Et Miquelon, France, 97500, 46.78123, -56.1716
RUE DE L INTERNAT, Mamoudzou, France, 97600, -12.781698, 45.225828
ROUTE NATIONALE 1 KAWENI, Mamoudzou, France, 97600, -12.788467, 45.223184
42 AVENUE POUVANA A A OOPA, Papeete, France, 98714, -17.832, -149.568
RUE DE METZ, Noumea, France, 98800, -22.27631, 166.4572
85 AVENUE DU MARECHAL FOCH, Noumea, France, 98800, -22.27997, 166.4432
30 RUE LUCIEN ALLARD, Kone, France, 98860, -21.05982, 164.8661
